-5909.815576835033,-3405.1075847807483,-1120.9848765036709
19365.349606558106,-1482.8138365079158,-1126.6402058824997
-25599.940110802538,636.0333578888494,-1106.238604111317
6045.924160401213,-276.40795618466746,-1117.473208266312
10271.97776037582,1837.766775042638,-1117.015447720868
3381.345017763051,-4630.902666563985,-1121.8250343911416
-18791.554323041637,619.3571603884975,-1105.0728288735045
-21897.33903162088,-697.0807337072392,-1104.7952913675858
-46597.4135679616,388.31337476074805,-1093.3144526489014
-7.233332622541639,-3595.351306884736,-1113.6039678877141
-44755.10024102716,-5126.723007947805,-1099.9459814538575
10782.528764891314,-3483.749845210318,-1117.176038962754
7111.847777622315,2577.7895043042035,-1104.992130428077
-34928.79399209881,-2961.1988825641556,-1097.3174004300693
30552.73833440504,-3530.659163764907,-1122.7548040632107
-10390.28611872306,4163.586092416518,-1092.124492652752
-14487.876282075129,-626.8960536717277,-1096.4594068795818
24757.71654839535,929.5928495200387,-1111.8389590874267
-18440.93904986309,-3279.8347838694917,-1098.9178457874543
-15199.977783017042,3796.1435662742233,-1088.6663320502626
-49790.386283337626,-130.367229742752,-1086.2111899133913
6359.292140108482,-3610.2698707085556,-1107.1005150522699
13075.949784227603,-1565.5971713678973,-1104.343681896434
-11563.689287332054,-4161.868559332366,-1097.5395967005468
-33653.571896408,2359.8886731350385,-1079.638905911961
1106.575580037017,-3188.2762642126236,-1097.2119217443333
-1.227460840913409,-334.7245108328989,-1091.477568172772
-13880.678872547003,3855.2546988881886,-1078.8828785679614
32371.47471083179,-3681.223830377567,-1110.1667317035185
-41265.1775678182,1343.995036278894,-1071.878150104695
-13630.892505725547,-2533.6444520714467,-1087.3340937755727
-11698.711336636436,140.191197433438,-1083.0070762704568
-5633.783307115322,1792.140628178332,-1080.2178161409588
16419.68273327474,3135.673795995149,-1088.182682659761
-2850.0418046394625,5152.669970969234,-1073.751161725659
15107.972333166144,-1278.9063751890626,-1091.406232258691
-28519.9340104491,5214.160054970497,-1065.0370440947047
-9813.260207192652,3022.106769623707,-1073.102256205584
-3299.959658775675,-2616.9257856770423,-1085.6835561713892
27772.83534053219,2962.24541331425,-1085.4261735500443
-31696.363856555006,-5032.80329411534,-1074.444641806371
-30248.01879738825,2891.2694632037465,-1061.0893941309453
2.7716977738091373,1691.6122620422975,-1074.0252938718195
-44752.066948017615,-3374.3264823432423,-1065.265810354087
27686.839256888758,-4266.463603341168,-1088.8337522150807
-44738.66323978178,4395.295100171496,-1051.1756629254694
-10516.805825000163,1713.903865270032,-1064.5591123451293
2.451801635506854,1654.900148816385,-1069.354185246338
20310.601312255625,939.5903331375284,-1079.713776881575
13244.897568763634,3001.384873464659,-1069.979467340854
26900.171340907145,-1523.4597176252273,-1083.976582446057
-16464.61682375586,-4230.142409851968,-1068.1911185292151
30333.729959776632,-3417.5775583749246,-1084.7099522582141
14133.81486689527,3766.589137523889,-1065.438561408223
30145.675400335873,615.8142220160635,-1077.5852477032806
18051.163266320167,4762.124085366145,-1065.022443344078
-24305.974136467183,1888.0556277400274,-1049.3084259105801
4.1931431162010995,2967.3989309730196,-1055.8358265755978
3713.9620362263668,2778.276890249678,-1059.4276171040933
23538.248478613234,1221.456474345693,-1069.8213445637332
14403.774640686031,-2538.9776020260115,-1068.7729248861554
9571.236217161451,-4595.512914979866,-1068.6840951212241
15437.038536531174,900.864273961748,-1061.9970928139655
18419.58427328246,-1484.8782634997588,-1066.145608073755
-26521.812171154426,2537.0773753523417,-1040.1271757899867
-19780.560489045492,-4169.869777636684,-1052.163499801702
35957.64484603365,3716.090614786871,-1061.3936204111226
16847.805857117746,-1142.3339952798742,-1058.1183154688924
22606.697296330363,-4273.533063501536,-1068.8108965710499
14741.282953606184,-4214.235944493272,-1063.194044202337
8.015483485687582,5039.402785532594,-1040.1018136488492
12787.043384298406,699.742431985821,-1051.2045317110294
8391.422039842677,2526.869530249305,-1047.839705017593
-23922.91668688252,-4499.66762111576,-1041.7668801201664
-12001.326878946893,276.60916263596937,-1038.4850953634307
23005.707790722816,-3772.8936233581617,-1060.1753967303573
23591.229434051544,1869.7409012690841,-1053.2471347941757
-25912.780430756888,4855.686701354521,-1025.2534955090618
3795.55797727179,-3979.2164050265646,-1050.2322270507786
-22490.386629927067,-2220.307550877785,-1033.2828321649274
-25948.84617692945,-3284.933075866268,-1032.776989084102
-28688.058507911657,-194.6796606506041,-1028.0156884233672
-13629.005595076684,-1447.7326572156826,-1033.7277441255508
29106.174740875293,-5104.890420348061,-1052.7201731513949
-22807.598272194733,-282.9005956087585,-1026.4276969748307
-16117.649799885141,-5289.68777338277,-1035.212062640742
-1859.7955351455894,-1135.7918283655636,-1032.6289457418259
27354.42151883842,2866.6887710217225,-1038.5428552567478
1922.5179010424108,-4822.393413571694,-1037.3023130207098
7.661417414972675,3405.38487156009,-1024.3670795408107
5.210460343572777,3644.9794724714,-1020.9530561077353
4.692848284386855,206.3809533295953,-1028.1739344628638
-9844.147647346144,5604.729197956546,-1013.1202924151935
-28626.554037460257,-3311.5784147529575,-1018.9617880815753
-22147.921651759938,1963.6066624829036,-1012.393153617676
-4325.228207343323,1662.8553334434573,-1020.0113357081882
-425.39398633987,5511.178236615481,-1013.5541406861123
26250.061536696325,-988.439802908455,-1033.6879595281425
-2100.9877758980365,-2549.671002528175,-1022.7711076797953
-4431.8065331932885,-4109.458767711776,-1022.4543486855142
-17701.102252687473,-4544.28183592156,-1017.0350486374034
33445.65074626302,-1129.709146357166,-1030.8520874399796
13609.530074725371,3755.3130877033227,-1017.2697620634652
34956.200875352304,3258.3935471412597,-1024.5657027969685
-27648.194062355506,2830.3082109189954,-1000.1488655435705
-3147.6080201237346,1947.9572500446811,-1008.292293152471
163.6824876782921,-2907.4925952029753,-1018.6877052231919
-13693.319776822456,-1937.8105202122215,-1008.5750929601965
36821.558000922356,5337.990915924257,-1016.4486728575928
25052.67806134787,-555.9783220138743,-1021.0914626185578
15892.188986505476,1810.2708310320195,-1016.9926440572733
5039.622052166735,-2333.1073028932587,-1012.9497828836332
33783.8100158831,-4648.7358372089,-1027.0871768829868
-8264.20307275666,3638.2101585847568,-998.2057822224479
-1468.2971131951272,-3301.0584224660124,-1008.3884942610226
38516.72524040736,-4065.401782071768,-1025.1083936637942
-15705.416687141384,-5196.458173741695,-1003.7569540593186
-21494.676181754763,-319.1560751738316,-993.9369648575372
-30321.515965621333,4323.6645998457925,-982.726287178841
3891.0370630802136,4207.494553786611,-994.7064680980756
-19688.98011297179,648.2593871182016,-989.2023478997925
-32731.74135677029,2908.1031361808173,-981.8812172508822
-21252.079263067568,1832.0003752481243,-984.9697084549547
49728.526435365675,1539.1097003006626,-1012.4054057796436
19233.815950627344,-4131.806193211248,-1006.6261586602592
27375.63476541514,5432.585221376422,-997.2908020744078
2096.440183763967,-2212.0370010634447,-996.1830875477217
6.435100567265181,2677.435925755811,-988.2414409728189
25140.35224163268,5417.467874014886,-992.5775891964487
10754.798649674121,2417.1857758144115,-987.7761690507821
9077.83242338727,-5173.388356705244,-1000.8774078671639
21208.629129732137,3970.8545467151625,-989.3825126680645
-5.413327745023707,-4295.352612438047,-993.4207209234224
-10695.446686012838,-282.18892028620667,-982.2086395725795
10734.776981441268,-3925.7607175002418,-997.6999578256658
-42698.702458361295,-175.1714177310805,-968.7202002067758
-18477.969967767538,4020.7227892398123,-970.0642198252954
-16383.851538238414,2097.8898533885786,-971.4142333395944
-15333.57912806065,-4103.223241095014,-979.2169730704188
40612.97395882547,-4841.1640120544025,-1005.4843381441552
12871.516671208374,5470.13485605525,-977.4241195302149
33873.613360028285,3041.078057247597,-986.6460249046612
16103.84658426814,-2682.362801154605,-986.6280574080542
-10357.152655604667,4128.559243143162,-964.5352393449161
7573.276951938315,4344.433201423516,-972.1286158966577
-28280.912901386648,5294.601169182738,-953.8679356919068
-13704.89990608886,-2446.9525284362135,-969.250273852639
-16558.013535316888,322.7752229320131,-964.1946130927405
-2645.3578198812756,-1535.5028357981046,-970.4387292929964
7105.042935524427,-1772.9430969631048,-974.0585119587406
13505.199289508331,2373.7329485959226,-970.6113704592245
-5898.048591519539,2217.573727233752,-962.1809293496326
-18080.709559838942,-5466.927270649615,-967.604867616889
8771.05635292529,1447.9195768462023,-969.5725049092775
17140.082561214884,4617.8845526198575,-966.9865635273343
-2283.564711636631,-2561.1612593360633,-966.9895899411052
7956.774490990341,3680.017428358132,-958.7825088850713
3134.723229214629,4374.821731910885,-955.0183453259349
28068.864162450678,-2909.319320779287,-976.0527391941873
-21728.984939197588,-2757.328106622474,-956.2165357492298
18125.045636094794,3635.6245317561034,-965.3574485884059
-29013.7827837132,2641.5629106435335,-943.8037152459864
21932.53518753939,4465.49675885819,-962.2428688412897
105003.24518535132,2707.164145388281,-991.2526465555597
-8767.665333287725,-1204.8339991215544,-952.3896328005746
10312.409013422817,4965.265012941459,-948.9087098869427
82.21281954707229,-1878.9562981121908,-954.0176334334693
14708.01580639666,1021.7598668740802,-956.5871848008323
-26160.085628650424,-2393.8702247098076,-943.332217800746
-18791.315961037697,51.86778798965588,-941.4542702200762
-23527.56477424961,910.1286513749164,-938.2161675529421
-1807.738419661553,-4238.032038059562,-951.8978979927439
1282.839246318188,-3712.572180794591,-950.385239505035
-182.20257046940242,-4948.060648409622,-952.7315901206955
28194.20068563603,3075.761923134908,-954.6627899567654
31602.792202054792,4668.026241839066,-949.8796936246847
-13385.382895800154,5286.52470902701,-928.459771371151
-13954.238113829284,4925.533553470871,-927.5710747065511
26254.027619769193,1300.416908722047,-949.3015476220351
-593.3334042042989,2109.0018376818307,-936.0085605365081
-36001.93733002991,-1969.6697413025217,-928.5489650889951
14600.475493037455,4944.976805745547,-935.9526922565553
-21760.97985357656,5242.6963147199285,-919.8692710886202
-24003.329541009913,-2986.091687109354,-930.6396219038446
-26979.38238381954,-2025.7277430051322,-928.060701460601
-19943.662304374604,267.21477244427115,-925.9165333983092
9037.913640868195,-1671.6478285385774,-939.6561825075698
21830.142191870058,1352.3288084386231,-940.2309364923917
-6487.172863186432,851.8837740079998,-925.4435077398042
-27357.771959663318,4189.7303464117895,-913.3389562992049
14730.190077239247,-14.57474577001176,-935.3392428644505
-15603.597085045956,2265.1734586632365,-916.8274588828136
-13382.774928369756,-4243.704925192056,-925.9995443857196
-1107.2329035365474,-5262.6232113417345,-932.6416644044426
-20891.463767987134,1669.0309585921868,-912.6461322818933
17420.017310953925,1377.7897501860134,-929.4193056412032
27833.31455451421,4298.742834750929,-928.5521723978086
34475.01597742929,772.4917375043342,-933.196441330593
-5397.055960142694,-2399.5384807603336,-920.3332738487601
16899.47137578704,1679.775987303652,-922.3709532626096
23686.25914370134,4793.0612270442825,-921.0686282419598
11456.038303449168,3115.793649868091,-919.0676249425771
49911.54165576089,-2878.0788033844974,-941.1823019697374
-11618.370906344397,-4540.169913934014,-917.0619689422266
-33365.195075301,-4909.100277653699,-909.7024786718104
-22643.78365973658,-375.2153235949281,-905.7980212673788
-3525.893491233881,-32.01408490059839,-910.9437432360826
-7461.577617445284,-4708.957420991661,-915.5653379085821
12250.165998672375,-5234.188417021981,-927.4322334149311
-6155.1003564853745,-2903.164916219422,-909.691051994113
25730.63994899109,885.5210348759874,-918.0335071731049
-7866.684883290596,1350.23734870492,-903.4870819984618
-6235.159548783537,-2703.6979826269803,-908.6772511529168
18697.36857290398,-5622.174290629058,-922.3690136598518
-10809.291757934901,-3987.579566753221,-907.8841145357953
-50.28718680141901,1674.4906949441356,-900.09181671274
31552.028554788987,627.1956476274227,-916.8220754104927
-7702.631012408434,-4200.874239163475,-903.4573567470429
17257.425133168443,-5167.5616595263,-916.8136029934002
-7050.130386003388,-3822.743015824586,-902.0753668464436
20210.57621489431,-3550.4760688648985,-912.5247997606773
25376.018408889395,-849.2729070780842,-908.8649266503451
-21507.915268733348,3522.5100284815426,-884.4164204586058
11648.895540109283,1466.8345600675111,-901.0250189079999
-10237.356812252576,-920.2512403018882,-890.9127386592875
-873.3874706448041,1785.2925581552781,-889.9358640802468
-712.3798092786164,-4881.928911970593,-902.6685681203973
27681.806459031744,-5179.342773648438,-913.264341674643
-17930.58726162299,-1833.4477593062616,-885.9476916019169
-15172.983382365004,1232.8854672701873,-882.3389182656697
29733.877791767933,-301.8949409158058,-903.3892422170957
-13664.431639469658,-3960.6139306366285,-887.5876540623472
-37206.6064227721,4090.0816981696726,-866.6366549308561
10498.977626287859,-2376.9354866393987,-894.4114970956517
-30044.150190672928,-5449.750068034701,-881.7401805411023
-28590.311620865337,-2605.0493753947326,-877.4517608110076
27522.03951592056,3811.760830852333,-887.9581332366764
-44743.21479862791,1782.3642980226741,-861.6607878387812
7942.744073388392,5400.741554986592,-873.8695627501768
21207.8678430581,-5316.666043445761,-898.2425713589437
12724.222344049478,4326.898348549324,-876.8418235733984
-29434.009000340364,5194.286026538061,-857.4543119178708
21451.818076036718,3900.148653749241,-879.1644864977127
8833.688382586282,831.6166163699663,-879.6396514427651
-20558.037606379483,1856.3484909549825,-864.4885884805036
27889.552811237656,-3465.160513571054,-892.4205184711216
22792.34660767708,3633.8156146237534,-878.531936683561
15313.633326592353,3247.2303085710546,-874.9938822449976
